id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,,,,,,,,,,,,,,,,,,,,,,,
337836,CN-0102,small_airport,Zhongshan Sanjiao Airport,22.66392,113.46885,,AS,China,CN,Guangdong Province,CN-44,44,Zhongshan,0,,,,,,,,,,,,,,,,,,,,,,,,,
351137,CN-0291,small_airport,Zhuhai Lianzhou General Airport,22.33594,113.18911,1,AS,China,CN,Guangdong Province,CN-44,44,Zhuhai,0,,,,,,,,,,,,,,,,,,,,,,,,,
337835,CN-0010,small_airport,Zhuhai Jiuzhou Airport,22.25211,113.59031,,AS,China,CN,Guangdong Province,CN-44,44,Zhuhai (Xiangzhou),0,,,,,,,,,,,,,,,,,,,,,,,,,
348694,CN-0220,small_airport,Zibo Air Base,36.80982,117.8922,131,AS,China,CN,Shandong Province,CN-37,37,Zibo,0,,,,,,,,,,,,,,,,,,,,,,,,,
323879,CN-0051,small_airport,Zigong Fengming Airport,29.376484,104.625789,1133,AS,China,CN,Sichuan Province,CN-51,51,Zigong (Gongjing),0,,ZKL,,,,,,,,,,,,,,,,,,,,,,,
354522,CN-0337,heliport,Military Helipad,34.751857,119.461384,,AS,China,CN,Jiangsu Province,CN-32,32,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354536,CN-0340,closed,Airport (under construction),34.543045,116.298608,,AS,China,CN,Jiangsu Province,CN-32,32,,0,,,,,,,,,,,,,,,,,,,,,,,,,
44179,CN-0101,seaplane_base,Qingdao Naval Base,36.0469017,120.2839966,,AS,China,CN,Shandong Province,CN-37,37,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354884,CN-0348,heliport,Industrial Helipad,40.583306,93.394014,,AS,China,CN,Gansu Province,CN-62,62,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354520,CN-0335,heliport,Military Helipad,46.885902,85.172099,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354893,CN-0349,heliport,Military Helipad,41.763301,87.423469,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
354907,CN-0350,heliport,Industrial Helipads (3x),40.467886,90.888053,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,,0,,,,,,,,,,,,,,,,,,,,,,,,,
350979,CN-0271,heliport,Aksu Doulang Heliport,41.19555,80.25361,3671,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Aksu,0,,,,,,,,,,,,,,,,,,,,,,,,,
349469,CN-0225,closed,Aksu Yituan Airport,40.67737,79.89501,3451,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Aksu (Yingbin),0,,,,,,,,,,,,,,,,,,,,,,,,,
341903,CN-0128,heliport,Anji County Heliport,30.601008,119.650912,,AS,China,CN,Zhejiang Province,CN-33,33,"Anji, Huzhou",0,,,,,,,,,,,,,,,,,,,,,,,,,
342663,CN-0160,closed,Ankang Wulipu Airport,32.708056,108.931111,850,AS,China,CN,Shaanxi Province,CN-61,61,Ankang (Hanbin),0,,,,,,,,,,,,,,,,,,,,,,,,,
354408,CN-0325,heliport,Antelope Reef Helipad,16.446411,111.606508,,AS,China,CN,Hainan Province,CN-46,46,Antelope Reef,0,,,,,,,,,,,,,,,,,,,,,,,,,
333848,CN-0086,closed,Dalachi Airbase,36.628134,105.002346,5699,AS,China,CN,Gansu Province,CN-62,62,Baiyin (Pingchuan),0,,,,,,,,,,,,,,,,,,,,,,,,,
430026,CN-0387,heliport,Baoshan Changlinggang Heliport,24.99874,99.224,5632,AS,China,CN,Yunnan Province,CN-53,53,Baoshan (Longyang),0,,,,,,,,,,,,,,,,,,,,,,,,,
348163,CN-0196,closed,Former Bengbu Airport,32.93333,117.36666,,AS,China,CN,Anhui Province,CN-34,34,Bengbu,0,,,,,,,,,,,,,,,,,,,,,,,,,
350947,CN-0251,heliport,Binhai Eastern General Heliport,39.05072,117.73315,,AS,China,CN,Tianjin Municipality,CN-12,12,Binhai,0,,,,,,,,,,,,,,,,,,,,,,,,,
355511,CN-0354,closed,Ngari Burang Airport (under construction),30.3942,81.134033,13943,AS,China,CN,Tibet Autonomous Region,CN-54,54,Burang Town,0,,,,,,,,,,,,,,,,,,,,,,,,,
324335,CN-0070,closed,Changchun East Airport,43.888157,125.405307,660,AS,China,CN,Jilin Province,CN-22,22,Changchun,0,,,,,,,,,,,,,,,,,,,,,,,,,
318233,CN-0058,closed,Lanzhou Donggang (Gongxingdun) Airport,39.948964,124.145162,,AS,China,CN,Liaoning Province,CN-21,21,"Chengguan, Dandong",0,,,,,,,,,,,,,,,,,,,,,,,,,
354402,CN-0323,heliport,Johnson South Reef Helipad,9.716206,114.287054,,AS,China,CN,Hainan Province,CN-46,46,Chigua Island,0,,,,,,,,,,,,,,,,,,,,,,,,,
356392,CN-0379,closed,Chuxiong Airfield,25.04082,101.56498,,AS,China,CN,Yunnan Province,CN-53,53,Chuxiong (Xiong),0,,,,,,,,,,,,,,,,,,,,,,,,,
348166,CN-0202,closed,Datong Beijiazao Airport,40.03942,113.39344,,AS,China,CN,Shanxi Province,CN-14,14,Datong,0,,,,,,,,,,,,,,,,,,,,,,,,,
430028,CN-0389,heliport,Ruili Jingcheng Heliport,24.06732,97.81748,3806,AS,China,CN,Yunnan Province,CN-53,53,Dehong (Ruili),0,,,,,,,,,,,,,,,,,,,,,,,,,
354513,CN-0334,heliport,Zhongjiang Military Heliport,30.845684,104.679837,,AS,China,CN,Sichuan Province,CN-51,51,Deyang (Zhongjiang),0,,,,,,,,,,,,,,,,,,,,,,,,,
430482,CN-0393,heliport,Dongfang Heliport,19.136827,108.672649,,AS,China,CN,Hainan Province,CN-46,46,Dongfang,0,,,,,,,,,,,,,,,,,,,,,,,,,
354409,CN-0326,heliport,Duncan Island Helipads (8x),16.454072,111.706774,,AS,China,CN,Hainan Province,CN-46,46,Duncan Island,0,,,,,,,,,,,,,,,,,,,,,,,,,
347108,EHU,closed,Ezhou Huahu Airport (under construction),30.341178,115.03926,86,AS,China,CN,Hebei Province,CN-13,13,Ezhou,0,,EHU,,,,,,,,,,,,,,,,,,,,,,,
333850,CN-0088,closed,Dabao Airbase,40.5402,124.2295,200,AS,China,CN,Liaoning Province,CN-21,21,"Fengcheng, Dandong",0,,,,,,,,,,,,,,,,,,,,,,,,,
340838,CN-0124,heliport,Wangzhuang Rescue Helipad,26.072323,119.318734,,AS,China,CN,Fujian Province,CN-35,35,Fuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
340839,CN-0126,heliport,Fuzhou Zongyuan Helipad,26.093229,119.276626,,AS,China,CN,Fujian Province,CN-35,35,Fuzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
340835,CN-0122,heliport,Fuzhou Zhuqi Heliport,26.123906,119.113959,200,AS,China,CN,Fujian Province,CN-35,35,Fuzhou (Minhou),1,,,,,,,,,,,,,,,,,,,,,,,,,
44290,CN-0212,closed,Dalian Yingchenzi/Xinzhaizi Air Base,39.010601,121.389999,,AS,China,CN,Liaoning Province,CN-21,21,"Ganjingzi, Dalian",0,,,,,,,,,,,,,,,,,,,,,,,,,
339960,DLC,closed,Dalian Jinzhouwan International Airport (under construction),39.12255,121.59807,,AS,China,CN,Liaoning Province,CN-21,21,"Ganjingzi, Dalian",0,ZYTL,DLC,,,,,,,,,,,,,,,,,,,,,,,
44239,CN-0161,closed,Former Ganzhou Huangjin Airport,25.82666,114.91277,,AS,China,CN,Jiangxi Province,CN-36,36,Ganzhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
354400,CN-0322,heliport,Gaven Reef Helipad,10.205356,114.225583,,AS,China,CN,Hainan Province,CN-46,46,Gaven Reef,0,,,,,,,,,,,,,,,,,,,,,,,,,
356095,CN-0368,heliport,Gêrzê Heliport,32.30204,84.02739,14534,AS,China,CN,Tibet Autonomous Region,CN-54,54,Gêrzê,0,,,,,,,,,,,,,,,,,,,,,,,,,
356093,CN-0366,heliport,Golmud Heliport,36.38776,94.79804,9390,AS,China,CN,Qinghai Province,CN-63,63,Golmud,0,,,,,,,,,,,,,,,,,,,,,,,,,
337837,CN-0107,heliport,Panyu Shawan Heliport,22.91308,113.32042,,AS,China,CN,Guangdong Province,CN-44,44,Guangzhou (Panyu),0,,,,,,,,,,,,,,,,,,,,,,,,,
351128,CN-0285,heliport,Guilin Rongchang Heliport,25.61666,110.49731,715,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Guilin,0,,,,,,,,,,,,,,,,,,,,,,,,,
351129,CN-0286,heliport,Guilin Gaotian Heliport,24.71781,110.45589,459,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Guilin (Yangshuo),0,,,,,,,,,,,,,,,,,,,,,,,,,
44142,CN-0064,closed,Haikou Dayingshan (Haikou City) Airport,20.0189,110.347,,AS,China,CN,Hainan Province,CN-46,46,Haikou (Meilan),0,,,,,,,,,,,,,,,,,,,,,,,,,
323882,CN-0065,closed,Hanzhong Xiguan Airport,33.063599,107.008003,,AS,China,CN,Shaanxi Province,CN-61,61,Hanzhong (Hantai),0,,,,,,,,,,,,,,,,,,,,,,,,,
352495,CN-0307,heliport,Hegang Mingshan Heliport,47.67674,131.05795,233,AS,China,CN,Heilongjiang Province,CN-23,23,Hegang,0,,,,,,,,,,,,,,,,,,,,,,,,,
352499,CN-0309,heliport,Hegang Taipinggou Heliport,48.12698,130.64346,338,AS,China,CN,Heilongjiang Province,CN-23,23,Hegang,0,,,,,,,,,,,,,,,,,,,,,,,,,
352507,CN-0311,heliport,Hegang Zhongxing Heliport,47.64927,131.96947,184,AS,China,CN,Heilongjiang Province,CN-23,23,Hegang,0,,,,,,,,,,,,,,,,,,,,,,,,,
350955,CN-0259,heliport,Wudalianchi Zhanhe Heliport,48.62679,126.61309,902,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,,,,,,,,,,,,,,,,,,,,,,,,
352920,CN-0312,heliport,Heihe Zhangdiyingzi Heliport,50.55466,127.33141,440,AS,China,CN,Heilongjiang Province,CN-23,23,Heihe,0,,,,,,,,,,,,,,,,,,,,,,,,,
350984,CN-0276,heliport,Hejing Gonghar Heliport,42.31126,86.30471,3642,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Hejing,0,,,,,,,,,,,,,,,,,,,,,,,,,
354395,CN-0319,heliport,Huayang Jiao Helipad,8.864231,112.831902,,AS,China,CN,Hainan Province,CN-46,46,Huayang Jiao,0,,,,,,,,,,,,,,,,,,,,,,,,,
354404,CN-0324,heliport,Hughes Reef Helipad,9.908255,114.49831,,AS,China,CN,Hainan Province,CN-46,46,Hughes Reef,0,,,,,,,,,,,,,,,,,,,,,,,,,
355816,CN-0356,heliport,Baigang Shalan Heliport,22.76941,114.62793,98,AS,China,CN,Guangdong Province,CN-44,44,Huizhou (Huiyang),0,,,,,,,,,,,,,,,,,,,,,,,,,
352992,CN-0314,heliport,Ergun Mengwushiwei Heliport,51.32797,119.9273,1578,AS,China,CN,Inner Mongolia Autonomous Region,CN-15,15,Hulunbuir,0,,,,,,,,,,,,,,,,,,,,,,,,,
350956,CN-0260,heliport,Da Hinggan Ling Yiziquan Heliport,51.58833,126.31416,1207,AS,China,CN,Heilongjiang Province,CN-23,23,Huma,0,,,,,,,,,,,,,,,,,,,,,,,,,
352928,CN-0313,heliport,Da Hinggan Ling Sankaxiang Heliport,51.14672,126.89714,492,AS,China,CN,Heilongjiang Province,CN-23,23,Huma,0,,,,,,,,,,,,,,,,,,,,,,,,,
352488,CN-0301,heliport,Tongjiang Sancun Heliport,47.75486,132.62776,187,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352489,CN-0302,heliport,Tongjiang Sanjiangkou Heliport,47.69104,132.51626,184,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352490,CN-0303,heliport,Tongjiang Xinfacun Heliport,47.68483,132.52615,174,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352491,CN-0304,heliport,Tongjiang Qindeli Heliport,48.10031,133.35684,213,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352493,CN-0305,heliport,Fuyuan Nongjiangxiang Heliport,48.27817,134.29517,184,AS,China,CN,Heilongjiang Province,CN-23,23,Jiamusi,0,,,,,,,,,,,,,,,,,,,,,,,,,
353165,CN-0315,seaplane_base,Jinshan City Beach Seaplane Base,30.709688,121.349177,,AS,China,CN,Shanghai Municipality,CN-31,31,"Jinshan, Shanghai",0,,,,,,,,,,,,,,,,,,,,,,,,,
350953,CN-0257,heliport,Hulin Dongfanghong Heliport,46.22518,133.11317,299,AS,China,CN,Heilongjiang Province,CN-23,23,Jixi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352123,CN-0298,closed,Mishan Yonghong Airport,45.29021,132.84763,230,AS,China,CN,Heilongjiang Province,CN-23,23,Jixi,0,,,,,,,,,,,,,,,,,,,,,,,,,
356099,CN-0372,heliport,Aksai Chin Heliport,35.24569,79.54054,15988,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Khotan,0,,,,,,,,,,,,,,,,,,,,,,,,,
333849,CN-0087,closed,Chenggong Airport,24.846346,102.801256,6234,AS,China,CN,Yunnan Province,CN-53,53,Kunming (Chenggong),0,,,,,,,,,,,,,,,,,,,,,,,,,
356313,CN-0376,closed,Ledong Naval Air Base,18.49391,108.83202,,AS,China,CN,Hainan Province,CN-46,46,Ledong Li Autonomous County,0,,,,,,,,,,,,,,,,,,,,,,,,,
350945,CN-0249,closed,New Sichuan Leshan Airport (under construction),29.43687,103.71529,,AS,China,CN,Sichuan Province,CN-51,51,Leshan (Wutongqiao),0,,,,,,,,,,,,,,,,,,,,,,,,,
356098,CN-0371,heliport,Lhasa Liuwuxiang Heliport,29.58933,91.02058,11909,AS,China,CN,Tibet Autonomous Region,CN-54,54,Lhasa (Doilungdêqên),0,,,,,,,,,,,,,,,,,,,,,,,,,
430025,CN-0386,heliport,Lijiang Baisha Heliport,26.96962,100.23945,8323,AS,China,CN,Yunnan Province,CN-53,53,Lijiang (Yulong),0,,,,,,,,,,,,,,,,,,,,,,,,,
430050,CN-0390,closed,Yongde Airfield,24.20866,99.28416,,AS,China,CN,Yunnan Province,CN-53,53,Lincang (Yongde),0,,,,,,,,,,,,,,,,,,,,,,,,,
44153,CN-0075,closed,Meixian Air Base,24.264999,116.099998,,AS,China,CN,Guangdong Province,CN-44,44,Meizhou (Meixian),0,,,,,,,,,,,,,,,,,,,,,,,,,
352121,CN-0297,heliport,Mudanjiang Suifenhe Heliport,44.44387,131.13758,1696,AS,China,CN,Heilongjiang Province,CN-23,23,Mudanjiang,0,,,,,,,,,,,,,,,,,,,,,,,,,
356096,CN-0369,heliport,Nyima Heliport,31.78739,87.29839,14997,AS,China,CN,Tibet Autonomous Region,CN-54,54,Nagqu (Nyima),0,,,,,,,,,,,,,,,,,,,,,,,,,
356097,CN-0370,heliport,Seni Heliport,31.414472,91.983751,14730,AS,China,CN,Tibet Autonomous Region,CN-54,54,Nagqu (Seni),0,,,,,,,,,,,,,,,,,,,,,,,,,
44240,CN-0162,closed,Nanchang Yaohu Airport,28.635599,115.93,,AS,China,CN,Jiangxi Province,CN-36,36,Nanchang,0,,,,,,,,,,,,,,,,,,,,,,,,,
350872,CN-0233,heliport,Nanjing Ruohang Helicopter Base,32.05749,118.5722,282,AS,China,CN,Jiangsu Province,CN-32,32,Nanjing,0,,,,,,,,,,,,,,,,,,,,,,,,,
350950,CN-0254,closed,Nanning Lingli General Airport (under construction),22.8519,108.7806,233,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Nanning,0,,,,,,,,,,,,,,,,,,,,,,,,,
354503,CN-0328,heliport,Xixiangtang Poiice Heliport,22.840149,108.146303,,AS,China,CN,Guangxi Autonomous Region,CN-45,45,Nanning (Xixiangtang),0,,,,,,,,,,,,,,,,,,,,,,,,,
350887,CN-0239,heliport,Woduhe Heliport,50.53783,125.81467,1076,AS,China,CN,Heilongjiang Province,CN-23,23,"Nenjiang, Heihe",0,,,,,,,,,,,,,,,,,,,,,,,,,
342201,CN-0156,heliport,Rimuchang Heliport,33.76843,79.07384,,AS,China,CN,Tibet Autonomous Region,CN-54,54,Ngari (Rutog),0,,,,,,,,,,,,,,,,,,,,,,,,,
429832,CN-0382,heliport,Beibeng Heliport,29.24251,95.16765,,AS,China,CN,Tibet Autonomous Region,CN-54,54,Nyingchi (Mêdog),0,,,,,,,,,,,,,,,,,,,,,,,,,
354017,CN-0320,heliport,Shanghai Tangchen Heliport,31.220837,121.576877,,AS,China,CN,Shanghai Municipality,CN-31,31,Pudong,0,,,,,,,,,,,,,,,,,,,,,,,,,
356393,CN-0380,heliport,Feihu Aviation Dushan Training Base Heliport,25.81198,107.50807,,AS,China,CN,Guizhou Province,CN-52,52,Qiannan (Dushan),0,,,,,,,,,,,,,,,,,,,,,,,,,
342842,CN-0167,closed,Former Qiemo Airport,38.14886,85.5325,4085,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Qiemo,0,,,,,,,,,,,,,,,,,,,,,,,,,
317868,CN-0038,heliport,BFA International Convention Center Heliport,19.140251,110.5632,,AS,China,CN,Hainan Province,CN-46,46,Qionghai (Dongyu Dao),0,,,,,,,,,,,,,,,,,,,,,,,,,
44128,CN-0035,closed,Zhanyi Airport,25.592035,103.829188,6109,AS,China,CN,Yunnan Province,CN-53,53,Qujing (Zhanyi),0,,,,,,,,,,,,,,,,,,,,,,,,,
354722,CN-0347,closed,Ruijin Airport (under construction),25.958108,116.078805,,AS,China,CN,Jiangxi Province,CN-36,36,Ruijin,0,,,,,,,,,,,,,,,,,,,,,,,,,
356094,CN-0367,heliport,Rutog Heliport,33.65626,80.45084,14859,AS,China,CN,Tibet Autonomous Region,CN-54,54,Rutog,0,,,,,,,,,,,,,,,,,,,,,,,,,
342167,CN-0151,heliport,Jinyin Dao Heliport,16.4475,111.507,23,AS,China,CN,Hainan Province,CN-46,46,Sansha (Jinyin Dao / Money Island),0,,,,,,,,,,,,,,,,,,,,,,,,,
342166,CN-0150,heliport,Shanhu Dao Heliport,16.5351,111.6087,10,AS,China,CN,Hainan Province,CN-46,46,Sansha (Shanhu Dao / Pattle Island),0,,,,,,,,,,,,,,,,,,,,,,,,,
314643,CN-0028,heliport,Fiery Cross Reef Helipad,9.539168,112.880071,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Yongshu Jiao / Fiery Cross Reef),0,,,,,,,,,,,,,,,,,,,,,,,,,
342165,CN-0148,heliport,Zhaoshu Dao Heliport,16.9782,112.2664,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Zhaoshu Dao / Tree Island),0,,,,,,,,,,,,,,,,,,,,,,,,,
314648,CN-0031,heliport,Zhubi Jiao (Subi Reef) Helipad,10.913002,114.061933,,AS,China,CN,Hainan Province,CN-46,46,Sansha (Zhubi Jiao / Subi Reef),0,,,,,,,,,,,,,,,,,,,,,,,,,
351132,CN-0289,heliport,Sanya Tianya Heliport,18.30163,109.41793,89,AS,China,CN,Hainan Province,CN-46,46,Sanya,0,,,,,,,,,,,,,,,,,,,,,,,,,
342164,CN-0144,heliport,Luhuitou Heliport,18.1923,109.4812,569,AS,China,CN,Hainan Province,CN-46,46,Sanya (Jiyang),0,,,,,,,,,,,,,,,,,,,,,,,,,
342163,CN-0142,heliport,Xidao Heliport,18.23191,109.37722,30,AS,China,CN,Hainan Province,CN-46,46,Sanya (Tianya),0,,,,,,,,,,,,,,,,,,,,,,,,,
354015,CN-0318,heliport,Shanghai Longhua Heliport,31.167789,121.459955,,AS,China,CN,Shanghai Municipality,CN-31,31,Shanghai,0,,,,,,,,,,,,,,,,,,,,,,,,,
329665,CN-0078,heliport,Aurora Plaza Helipad,31.234386,121.499617,607,AS,China,CN,Zhejiang Province,CN-33,33,Shanghai,0,,,,,,,,,,,,,,,,,,,,,,,,,
44249,CN-0171,closed,Shanghai Longhua Airport,31.166901,121.454002,,AS,China,CN,Shanghai Municipality,CN-31,31,Shanghai (Xuhui),0,ZSSL,,,,,,,,,,,,,,,,,,,,,,,,
44251,CN-0173,closed,Shanghai Jiangwan Airfield,31.333,121.5,,AS,China,CN,Shanghai Municipality,CN-31,31,Shanghai (Yangpu),0,,,,,,,,,,,,,,,,,,,,,,,,,
430174,CN-0392,heliport,Cona Heliport,28.0068,91.96402,,AS,China,CN,Tibet Autonomous Region,CN-54,54,Shannan (Cona),0,,,,,,,,,,,,,,,,,,,,,,,,,
351139,CN-0292,heliport,Shenzhen Longgang Heliport,22.69202,114.23685,194,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen,0,,,,,,,,,,,,,,,,,,,,,,,,,
351140,CN-0293,heliport,Shenzhen Xiyong Heliport,22.61392,114.37731,33,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen,0,,,,,,,,,,,,,,,,,,,,,,,,,
355764,CN-0355,heliport,Shenzhen Sun Yat-sen Cardiovascular Hospital Helipad,22.559494,113.942868,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen,0,,,,,,,,,,,,,,,,,,,,,,,,,
339167,CN-0115,heliport,Peking University Shenzhen Hospital Helipad,22.55887,114.045064,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Futian),0,,,,,,,,,,,,,,,,,,,,,,,,,
344628,CN-0174,heliport,Shum Yip Upper Hills Tower Helipad,22.55955,114.06675,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Futian),0,,,,,,,,,,,,,,,,,,,,,,,,,
344629,CN-0175,heliport,Second People's Hospital of Shenzhen Heliport,22.56011,114.08093,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Futian),0,,,,,,,,,,,,,,,,,,,,,,,,,
344630,CN-0176,heliport,Shenzhen Shuxue Medical Science Institute Heliport,22.56047,114.08172,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Futian),0,,,,,,,,,,,,,,,,,,,,,,,,,
339165,CN-0112,heliport,Lingjiao Heliport,22.59417,114.5378,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Longgang),0,,,,,,,,,,,,,,,,,,,,,,,,,
339170,CN-0118,closed,Meigui Haian Pengxiang Helicopter Base,22.61466,114.37446,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Longgang),0,,,,,,,,,,,,,,,,,,,,,,,,,
339168,CN-0116,heliport,Honglong Century Plaza Helipad,22.543201,114.114657,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Luohu),0,,,,,,,,,,,,,,,,,,,,,,,,,
339169,ZGNT,heliport,Shenzhen Nantou Heliport & runway,22.558736,113.925612,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Nanshan),0,ZGNT,,,,,,,,,,,,,,,,,,,,,,,,
344625,CN-0168,heliport,One Shenzhen Bay 7 Helipad,22.50869,113.9376,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Nanshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
344626,CN-0170,heliport,Excellence Qianhai Tower 3 Helipad,22.53277,113.89421,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Nanshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
344627,CN-0172,heliport,China Resources Qianhai Center Tower 1 Helipad,22.53444,113.89526,,AS,China,CN,Guangdong Province,CN-44,44,Shenzhen (Nanshan),0,,,,,,,,,,,,,,,,,,,,,,,,,
354526,CN-0338,heliport,Nyikogli Shiquanhe Heliport,32.496868,80.072168,,AS,China,CN,Tibet Autonomous Region,CN-54,54,Shiquanhe,0,,,,,,,,,,,,,,,,,,,,,,,,,
350978,CN-0270,heliport,Hutubi Shitizi General Heliport,44.01096,86.79289,2628,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Shitizi,0,,,,,,,,,,,,,,,,,,,,,,,,,
352124,CN-0299,heliport,Raohe Dong'an Heliport,47.33582,134.172,246,AS,China,CN,Heilongjiang Province,CN-23,23,Shuangyashan,0,,,,,,,,,,,,,,,,,,,,,,,,,
350888,CN-0240,heliport,Taizhou Chunlan Heliport,32.49338,119.95283,20,AS,China,CN,Zhejiang Province,CN-33,33,Taizhou,0,,,,,,,,,,,,,,,,,,,,,,,,,
44095,CN-0019,closed,Tangshan Air Base,39.656399,118.136002,,AS,China,CN,Hebei Province,CN-13,13,Tangshan,0,,,,,,,,,,,,,,,,,,,,,,,,,
329362,CN-0077,heliport,PLA Khunjerab Post Helipad,36.930618,75.553407,13525,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tashkurgan,0,,,,,,,,,,,,,,,,,,,,,,,,,
350883,CN-0237,closed,Tashkurgan Airport (under construction),37.661333,75.288877,10499,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Tashkurgan,0,,HQL,,,,,,,,,,,,,,,,,,,,,,,
356013,CN-0365,heliport,Hospital Helipad,39.028686,117.70708,,AS,China,CN,Tianjin Municipality,CN-12,12,Tianjin,0,,,,,,,,,,,,,,,,,,,,,,,,,
354410,CN-0327,heliport,Triton Island Helipad,15.782962,111.198909,,AS,China,CN,Hainan Province,CN-46,46,Triton Island,0,,,,,,,,,,,,,,,,,,,,,,,,,
351314,CN-0295,heliport,Simuhana Border Heliport,39.72783,73.94963,9298,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Ulugqat,0,,,,,,,,,,,,,,,,,,,,,,,,,
44181,CN-0103,closed,Wendeng Air Base,37.263011,122.025863,,AS,China,CN,Shandong Province,CN-37,37,Weihai,0,,,,,,,,,,,,,,,,,,,,,,,,,
356395,CN-0381,closed,Weining Caohai Airport (under construction),26.86444,104.34025,,AS,China,CN,Guizhou Province,CN-52,52,Weining (Bijie),0,,,,,,,,,,,,,,,,,,,,,,,,,
44162,CN-0084,closed,Wuhan Air Base,30.5986,114.241997,80,AS,China,CN,Hubei Province,CN-42,42,Wuhan (Jianghan),0,ZHWT,,,,,,,,,,,,,,,,,,,,,,,,
337834,XMN,closed,Xiamen Xiang'an Airport (under construction),24.5556,118.3534,,AS,China,CN,Fujian Province,CN-35,35,"Xiang'an, Xiamen",0,ZSAM,XMN,,,,,,,,,,,,,,,,,,,,,,,
356100,CN-0373,heliport,Daklam Heliport,28.2845,89.4035,14541,AS,China,CN,Tibet Autonomous Region,CN-54,54,Xigazê (Kangmar),0,,,,,,,,,,,,,,,,,,,,,,,,,
430173,CN-0391,heliport,Nagadong Heliport,27.75225,89.12997,,AS,China,CN,Tibet Autonomous Region,CN-54,54,Xigazê (Yadong),0,,,,,,,,,,,,,,,,,,,,,,,,,
354651,CN-0343,heliport,Prison Runway Helipad,38.356549,77.261374,,AS,China,CN,Xinjiang Autonomous Region,CN-65,65,Yarkant,0,,,,,,,,,,,,,,,,,,,,,,,,,
317986,CN-0042,closed,Former Dangyang Airport,30.823,111.8121,200,AS,China,CN,Hubei Province,CN-42,42,Yichang (Dangyang),0,,,,,,,,,,,,,,,,,,,,,,,,,
317988,CN-0044,closed,Yichang Tumenwu Airport,30.671,111.4404,235,AS,China,CN,Hubei Province,CN-42,42,Yichang (Wujiagang),0,,,,,,,,,,,,,,,,,,,,,,,,,
352497,CN-0308,heliport,Yichun Jiayin Heliport,48.70882,130.56593,302,AS,China,CN,Heilongjiang Province,CN-23,23,Yichun,0,,,,,,,,,,,,,,,,,,,,,,,,,
352500,CN-0310,heliport,Yichun Shuanghe Heliport,48.981741,130.009923,310,AS,China,CN,Heilongjiang Province,CN-23,23,Yichun,0,,,,,,,,,,,,,,,,,,,,,,,,,
